idx,cq1,cq2,cq3,cq4,cq5,cq6,cq7,cq8,cq9,cq10,cq11,cq12,cq13,cq14,cq15,cq16,cq17,cq18,cq19,cq20,cq21,cq22,cq23,cq24,cq25,cq26,cq27,cq28,cq29,cq30,cq31,cq32,cq33,cq34,cq35,cq36,cq37,cq38,cq39,cq40,cq41,cq42,cq43,cq44,cq45,cq46,cq47,cq48,cq49,cq50_1,cq50_2,cq50_3,cq50_4,cq50_5,cq50_6,cq50_7,cq50_8,iq1,iq2,iq3,iq4,iq5,iq6,bq1,bq2,bq3,bq4,bq4_1a,bq4_1b,bq4_1c,bq5,bq5_1,bq5_2,bq6,bq7,bq8_1,bq8_2,bq8_3,bq9,bq10,bq11,bq12_1,bq12_2,bq12_3,bq12_4,bq12_5,bq13,bq14,bq15,bq16,bq17,bq18,bq19,bq20,bq21,bq221,bq222,bq223,bq231,bq232,bq233,bq234,bq235,bq241,bq242,bq243,bq244,bq245,bq25,bq25_1,bq26_1,bq26_1a,bq26_2,bq26_2a,bq26_3,bq26_3a,bq26_4,bq26_4a,bq27,bq28,bq28_1,bq29,bq30,bq31,bq32,bq33,bq34,bq35,bq36,bq37,bq37_1,bq38,bq38_1,bq38_2,bq39,bq40,bq41_1,bq41_2,bq41_3,knowcode
10076,3,1,3,2,1,3,2,3,3,2,2,2,2,4,2,1,4,4,2,2,4,3,3,1,1,4,3,3,3,3,1,5,4,5,4,4,2,2,1,3,5,3,1,2,3,2,1,1,2,1,1,1,1,1,1,1,1,5,4,2,3,2,2,4,1,2,1,용접기능사,0,0,2,0,0,7,2,3,2,2,4,4,2,3,3,3,4,3,1,1,1,2,1,1,2,4,85,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,2,1,2,1,2,1,1,2,4,인력으로만 용접이 가능해서,없음,"토치,절단기,압력조절기,용접홀더,전기용접기",없음,공구제조원,없음,3,1,30,2,기계공학,1,1,0,1,50,3000,2600,0,824101
10077,4,4,3,4,4,3,3,4,3,3,3,2,2,5,2,1,5,2,1,1,1,1,1,1,1,1,1,1,3,3,2,3,3,2,1,2,3,3,2,3,3,4,3,3,3,5,1,1,1,1,2,1,2,1,1,1,1,4,4,3,4,3,4,16,5,2,1,정보처리기능사,0,0,2,0,0,1,4,4,4,4,4,4,3,4,0,0,4,4,3,1,4,2,3,3,3,4,0,0,2,0,0,0,0,0,5,0,0,0,0,5,2,0,1,2,1,2,1,2,1,1,1,5,모든것이 자동화가 되기 때문에,없음,"컴퓨터, 마우스",회사원,없음,없음,3,2,34,4,경영학,2,0,5,0,42,0,0,3200,214201
10078,4,4,5,5,5,5,4,2,4,4,4,2,2,5,3,1,3,3,2,1,1,2,1,2,1,3,3,3,4,2,2,3,2,2,2,3,4,4,4,3,4,4,4,4,4,4,1,1,2,3,2,2,1,1,1,1,1,3,5,4,2,4,2,13,2,6,2,0,0,0,1,6,"전자이론에 대한 지식습득, 경력",6,7,5,5,5,5,5,3,3,3,4,4,4,3,1,4,1,3,2,3,2,100,1,0,0,1,0,0,0,0,0,2,0,0,0,1,2,1,2,1,2,1,2,1,1,2,2,연구원은 계속 배출되고 연구소는 한정되어있다,없음,사내프로그램,"전자,전기관련 연구원",없음,없음,4,2,38,6,물리학,1,1,0,1,45,7000,5000,0,153201
10079,5,3,5,3,4,5,3,4,3,1,1,3,3,5,1,1,3,1,1,1,1,1,1,1,1,1,1,1,4,2,2,2,1,3,1,3,3,2,2,3,4,3,2,1,1,1,1,1,1,2,3,3,2,1,1,1,1,1,1,2,4,5,5,19,1,5,1,비서2급,0,0,2,0,0,2,5,4,3,3,4,4,4,3,3,3,4,3,1,1,1,2,1,1,2,1,100,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,2,1,2,1,2,1,1,2,2,경영효율화 위해 구조조정 대상중 우선 순위도가 높아서,전문비서,RPG,없음,영업관리 사무원,없음,2,2,35,4,비서학,1,1,0,1,40,3300,2550,0,29401
10080,5,5,5,5,5,5,4,5,4,1,4,4,5,5,2,1,3,4,1,1,1,1,1,1,1,1,1,1,5,1,1,1,4,5,1,4,4,4,3,1,5,5,2,2,3,5,1,1,5,3,3,1,1,1,1,1,1,4,4,5,5,5,5,10,1,6,2,0,0,0,2,0,0,6,5,4,1,1,2,1,1,1,1,1,0,1,1,2,1,2,1,3,2,3,0,0,2,0,0,0,0,0,5,1,0,0,0,0,1,1,2,0,2,0,2,0,2,0,1,3,대우 받지 못해도 호기심으로 시작하는 사람들이 많기 때문에,서브작가,노트북 한글,작가,홍보팀,0,4,2,26,4,벤처경영학과,2,0,6,0,65,0,0,2000,411104
10081,3,1,5,5,4,5,3,4,1,2,3,3,2,5,2,1,4,2,1,1,1,3,1,1,1,1,1,1,5,1,1,4,2,2,1,3,4,2,4,4,3,4,4,1,2,3,1,2,3,1,2,1,1,1,1,1,1,4,2,1,1,1,4,13,1,5,2,0,0,0,2,0,0,6,2,4,2,2,5,4,4,2,4,3,5,4,1,2,1,2,3,1,2,4,100,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,2,1,2,1,2,1,1,1,2,자동화와 전산화,세무대리인,"전산회계프로그램(더존, 세무사랑)",데이터관리자,없음,세무 컨설팅,4,2,35,4,통계학,1,1,0,1,40,3000,1500,0,27101
10082,4,2,5,4,5,3,5,3,4,3,3,2,1,4,4,5,2,5,3,3,2,2,5,2,1,3,3,2,3,3,2,2,4,4,4,4,4,3,4,4,3,4,4,2,3,3,1,1,3,1,1,1,1,1,1,1,1,3,1,1,1,4,2,4,2,4,2,0,0,0,2,0,0,4,3,4,3,3,3,4,4,3,3,3,4,3,1,1,1,1,1,1,2,3,100,1,0,0,1,0,0,0,0,0,0,0,0,5,1,2,1,2,1,2,1,2,3,0,2,3,전기는 계속해서 사용되고 있으므로 인력은 꾸준 할 것이므로,0,정비용 공구,0,전기 관련 업체 관리자,0,2,1,39,4,전기 공학,1,1,0,1,45,6000,3500,0,833001
10083,5,1,1,1,1,2,1,1,2,1,2,2,1,5,1,1,3,5,1,1,5,1,1,1,1,1,1,1,1,5,1,3,2,5,5,3,2,1,1,2,2,2,1,1,1,4,1,1,4,1,1,1,1,1,1,1,1,3,1,2,2,1,2,3,1,2,2,0,0,0,2,0,0,2,2,3,3,3,2,4,4,3,2,3,4,3,1,1,1,1,1,1,1,5,100,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,2,1,2,1,2,1,2,2,3,화하간업은 지속적인 발전을 이루고 있어서,0,"드라이버,전기드릴",0,0,0,2,1,35,3,전기,1,1,0,1,48,3500,2100,0,852401
10084,5,5,4,4,4,5,4,5,5,4,4,3,3,4,4,4,5,4,3,3,3,2,2,1,1,1,1,1,2,3,3,4,3,5,2,5,5,5,3,2,4,4,4,5,2,5,2,1,4,1,1,1,1,1,1,1,1,4,4,5,4,5,4,18,1,4,2,0,0,0,2,0,0,3,2,5,4,4,4,5,4,4,4,4,4,4,3,2,4,2,3,3,1,5,50,1,0,0,0,0,0,0,5,1,0,0,0,0,1,2,2,0,2,0,1,2,2,0,1,1,경쟁률이심하고본인만의개성이강해야살아남을수있는직업군이라서일자리는줄어들것이다,"코미디언,배우,사회자","소품들,마이크,의상",0,"연극배우,영화배우,뮤지컬배우,레크레이션강사,행사사회자","연기학원강사,행사진행자,뮤지컬배우,영화배우",4,1,45,5,연극영화,2,0,6,0,70,0,0,4500,416204
10085,5,1,4,1,2,5,5,5,4,5,5,3,2,5,1,1,2,3,1,1,1,1,1,3,1,1,1,1,3,3,2,3,2,2,2,5,4,5,5,1,5,4,5,2,2,1,2,2,3,1,1,1,1,1,1,1,1,5,5,1,4,5,4,17,4,2,1,간호조무사,0,0,2,0,0,3,3,3,4,3,4,3,3,4,3,4,4,4,1,1,1,1,1,1,1,5,100,1,0,0,1,0,0,0,0,0,2,0,0,0,1,2,1,2,1,2,1,2,1,1,1,4,인구고령화로 의료서비스 수요가 늘어남,"간호사, 선생님",의료기구,0,0,0,2,2,39,3,간호학,1,3,0,2,40,2800,1700,0,307501
10086,4,3,4,4,4,4,4,4,4,2,4,4,3,3,3,2,4,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,4,3,4,4,4,3,3,3,3,4,4,3,2,2,2,2,1,1,1,1,1,1,1,1,5,5,4,4,4,4,13,1,1,1,법무사 자격증,0,0,1,4,업무행정,5,5,4,4,3,4,4,4,4,4,3,3,4,1,1,1,1,1,1,2,3,90,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,2,1,2,1,2,2,0,1,3,변동없음,0,컴퓨터.서류,법원사무원,0,0,3,2,42,4,법,1,1,0,1,40,3500,2000,0,221301
10087,3,2,3,2,2,2,4,4,4,2,3,3,3,5,3,3,1,2,1,1,1,4,1,1,1,1,1,1,4,2,2,2,2,5,1,2,4,3,2,3,3,3,3,3,2,5,1,2,3,1,1,1,1,1,1,1,1,3,2,5,4,3,2,19,4,1,2,0,0,0,1,2,사진교육,5,3,5,4,4,4,4,4,3,0,0,3,3,3,2,4,1,3,3,1,2,0,0,2,0,0,0,0,0,5,0,0,0,0,5,1,2,2,0,2,0,2,0,2,0,1,1,디지털의 끊임없는 발전,사진기사님,포토샵,도소매 판매업,0,0,3,1,48,5,사진예술,2,0,5,0,11,0,0,3500,881201
10088,4,1,3,2,1,5,2,4,2,1,3,2,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,3,1,4,2,5,1,3,4,4,5,1,4,4,5,3,1,1,1,1,3,1,1,1,1,1,1,1,1,4,3,4,3,3,1,7,4,1,1,플로리스트 자격증,0,0,2,0,0,5,2,4,4,3,4,4,3,3,0,0,0,3,2,2,4,1,3,3,3,4,0,0,2,0,0,0,3,0,0,0,0,0,4,0,3,0,2,0,2,0,2,0,2,0,2,3,지금처럼 비슷하게 수요와 공급이 이루어질 것이므로,0,"원예 가위, 롱노즈",분식 가게 운영,0,0,2,2,47,2,인문계,2,0,6,0,54,0,0,3200,884102
10089,5,4,5,4,4,4,5,3,4,4,5,2,1,5,4,1,3,1,3,1,1,1,1,1,1,1,1,1,5,1,1,1,1,3,2,5,4,5,3,4,4,3,3,1,1,1,1,1,4,1,1,1,1,1,1,1,1,3,4,1,4,4,4,15,2,4,2,0,0,0,1,3,실무업무,4,5,3,4,4,3,3,3,4,4,5,5,5,1,1,1,2,1,1,1,3,90,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,2,0,1,2,2,0,2,0,2,3,대체 인력을 확보할수 없다,0,컴퓨터,0,0,0,1,1,51,4,무역학,1,1,0,1,40,6800,3000,0,13305
10090,5,1,5,1,1,4,2,3,2,1,1,3,4,1,5,1,3,2,2,1,1,1,1,1,2,5,1,2,1,5,2,1,3,5,5,3,3,3,4,1,3,3,2,2,1,4,1,1,2,1,1,1,1,1,1,1,1,4,2,1,4,4,1,10,1,2,2,0,0,0,1,3,안전수칙,4,3,3,3,3,3,3,4,3,2,4,3,3,1,1,1,1,2,1,1,4,100,1,0,0,1,0,0,0,0,0,2,0,0,0,1,2,1,2,1,2,1,2,3,0,1,2,경기안좋음,0,"휴대폰,드라이버",가전제품AS기사,0,0,3,1,46,2,전자,1,3,0,2,40,2500,2100,0,842101
10091,5,1,1,1,2,3,4,2,3,1,1,3,4,5,3,1,3,1,2,3,3,3,1,1,1,1,1,1,5,1,1,1,1,2,1,3,1,1,1,1,1,2,1,3,1,5,1,1,4,1,1,1,1,1,1,1,1,1,4,4,3,1,1,18,2,3,2,0,0,0,2,0,0,1,5,3,3,3,3,4,4,2,2,2,3,3,1,1,1,2,1,2,1,2,100,1,0,0,1,2,0,0,0,1,0,0,0,0,1,2,3,0,3,0,3,0,3,0,2,3,차이 없다,0,악기,0,0,0,5,2,40,4,한국음악,1,1,0,1,20,4300,2000,0,414503
10092,5,3,5,5,4,4,5,4,4,4,4,3,2,5,3,1,3,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,2,1,4,4,5,3,2,4,3,3,3,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1,2,3,3,13,3,2,1,토양환경기사,수질환경기사,0,2,0,0,6,4,3,3,3,4,5,4,4,5,5,3,5,3,1,1,1,2,1,3,4,95,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,2,1,2,1,2,1,2,1,3,큰 변화가 있을 것 같지 않음,현장기사,지오프로브,없음,환경관련직업,없음,2,1,32,5,환경과학,1,1,0,1,40,4000,2280,0,155306
10093,3,1,4,2,4,3,3,3,2,3,2,2,2,5,5,4,3,2,3,2,4,4,2,1,2,5,2,3,3,2,2,2,3,3,5,4,4,3,1,2,4,2,2,2,3,4,1,1,1,1,1,1,1,1,1,1,1,3,3,1,2,1,2,2,1,2,1,화약취급 기능사,화약류관리 산업기사,0,1,1,업무파악,7,3,4,2,2,4,3,3,3,3,4,4,4,1,1,1,2,1,1,1,4,100,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,2,1,2,1,2,1,1,2,2,건설경기가 안좋아서,0,"안전화,안전모",서비스직,0,0,2,1,38,3,컴퓨터공학과,1,1,0,1,45,3000,2000,0,705901
10094,4,1,3,1,1,3,3,2,3,1,3,1,1,1,4,4,4,3,3,1,1,1,1,2,1,1,3,1,1,4,3,3,3,4,4,2,3,3,5,2,4,2,3,2,3,1,3,1,4,1,1,1,1,1,1,1,1,3,3,2,3,4,4,1,4,1,2,0,0,0,2,0,0,7,1,3,2,2,4,3,2,2,0,0,2,3,3,2,4,1,3,3,3,4,0,0,0,3,0,0,0,0,5,0,0,0,0,5,1,1,2,0,2,0,2,0,2,0,2,2,힘든만큼 수익이 좋치않아서,농부,"콤팩타,진동로라,양수기.트랙터,방재기",0,0,0,4,2,55,2,여상,2,0,5,0,50,0,0,2500,901201
10095,5,3,5,5,3,5,3,4,4,3,4,5,3,5,3,1,4,1,1,1,1,2,1,1,1,1,1,1,5,2,1,2,2,2,1,2,3,3,4,2,3,2,3,2,1,4,1,1,1,1,2,1,1,1,1,1,1,1,3,3,4,3,3,13,1,2,1,정보시스템감리사,기술사,정보시스템감리원,1,1,최신기술관련 교육,6,5,5,4,4,4,4,3,2,3,3,4,3,2,1,1,1,2,1,1,4,100,1,0,0,1,0,0,0,0,0,2,0,0,0,1,2,2,0,2,0,2,0,2,0,2,3,시장이 한정적이다._시장확대가 필요하다(공공부문 전면감리 확대 및 민간분야 의무화 등),감리사,"ScanJ(보안약점진단도구)_DQ Analyzer_랜섬웨어_오피스, 아래한글 등 문서작성프로그램 등",정보통신회사 근무(SI 등 개발/컨설팅),정보시스템컨설턴트,해당없음,2,1,53,6,IT정책경영,1,1,0,0,40,6000,4000,0,132004
10096,5,4,5,5,5,5,4,4,4,4,4,3,4,4,5,4,3,5,4,4,4,3,4,1,4,5,5,5,2,3,2,2,2,2,5,4,4,3,3,2,3,2,4,2,4,4,2,1,5,1,1,1,2,1,1,1,1,4,3,2,3,3,2,6,1,3,1,건축기사,건설안전기사,0,1,6,실무관련 실습,2,5,3,3,3,4,4,2,3,3,3,3,3,1,1,1,1,1,1,2,3,100,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,2,1,2,1,2,1,1,1,5,건설경기호조로,없음,MS Office,없음,없음,없음,3,1,50,4,건축학,1,1,0,1,60,6000,2800,0,16101
10097,4,3,5,5,4,4,4,4,4,4,4,2,3,4,1,1,4,2,1,1,1,1,1,2,1,1,1,2,4,2,1,2,2,4,1,4,4,4,4,4,4,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3,3,2,4,17,5,5,1,의사면허증,안과전문의,0,2,0,0,6,5,5,4,5,5,4,4,4,4,4,5,4,3,1,1,2,1,1,1,4,90,1,0,0,0,0,0,0,5,1,0,0,0,0,1,2,1,2,1,1,1,1,1,1,2,2,인공지능 발달로 우리일을 일부 기계가 대신 해 줄것이다,원장님,"라식수술도구, 현미경, 핀셋",0,0,0,3,2,36,4,의과,1,1,0,1,34,9800,6500,0,301106
10098,4,2,4,5,4,3,2,2,2,2,1,2,2,5,1,1,3,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,5,1,3,2,2,3,2,3,2,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,5,4,2,2,2,5,13,1,2,2,0,0,0,2,0,0,4,3,3,3,3,4,4,3,4,4,4,4,4,1,1,1,2,1,1,2,3,100,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,2,1,2,1,2,1,2,2,3,변화없음,시스템 설계사,"웹,컴퓨터 시스템 등 전반적 프로그램",0,0,0,3,2,35,4,사회학,1,1,0,1,45,5000,3000,0,132002
10099,5,5,2,3,2,5,5,5,4,3,3,3,2,5,2,1,3,1,1,1,1,1,1,1,1,1,1,1,3,3,1,2,2,2,1,4,5,5,1,2,5,4,4,3,1,5,1,1,4,1,1,3,1,1,1,1,1,4,4,3,5,5,5,10,1,5,2,0,0,0,1,2,시스템 숙지,2,5,4,5,5,3,4,5,4,0,0,5,5,1,1,1,2,1,1,2,4,0,0,0,3,0,0,0,4,0,1,0,0,0,0,1,2,1,2,1,2,1,2,1,1,1,2,시스템의 자동화로 기계가 처리할 수 있는 일이라서,없음,보도정보프로그램,승무원,"아나운서, 쇼호스트",없음,2,2,26,4,도자예술학과,1,4,0,2,30,2600,2000,0,416303
10100,4,1,5,5,5,2,2,2,2,1,1,1,1,5,1,1,3,1,1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,2,1,1,1,3,1,1,2,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,1,2,2,0,0,0,2,0,0,1,2,1,1,1,2,2,4,2,3,4,4,4,1,1,1,2,1,1,1,3,100,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,2,1,2,1,2,1,2,1,5,항상 필요한 직업,0,OA,대학생,0,0,4,2,25,4,중국어학,1,1,0,1,40,2200,2000,0,26301
10101,4,3,5,5,5,5,4,3,4,2,4,3,3,5,3,1,3,2,1,1,1,1,1,1,1,1,1,1,5,1,1,1,2,5,1,3,4,2,3,2,4,5,4,3,2,4,1,1,4,1,1,1,1,1,1,1,1,4,3,1,4,2,3,15,2,6,2,0,0,0,1,1,감사기법,6,5,4,3,4,4,3,4,3,3,3,4,3,1,1,1,2,1,1,1,3,100,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,2,0,1,2,1,2,1,1,2,4,현상 유지,주무관,"공무원 전산망, 세외수입 프로그램",0,없음,0,4,1,44,4,정보통신학과,1,1,0,1,40,5000,2500,0,26401
10102,5,2,5,4,4,5,5,4,2,3,3,4,2,5,1,1,4,1,1,1,1,1,1,5,1,2,1,3,5,2,1,3,2,5,5,4,4,4,3,4,4,2,3,3,1,1,1,1,1,1,2,1,1,1,1,1,1,2,5,2,4,5,3,17,1,3,1,의사면허증,내과전문의,0,1,6,새로운 의료기 약제 습득,6,6,4,4,4,4,4,4,4,4,3,4,4,2,1,4,1,1,1,2,2,100,1,0,0,1,0,0,0,0,0,2,0,0,0,1,2,1,1,1,1,1,1,1,1,2,4,환경적으로 황사 공기오염으로 호흡기환자 확산으로,0,"내시경,초음파,청진기",0,의학연구 개발자,0,2,1,52,5,의학과,1,1,0,1,45,10000,6500,0,301101
10103,5,3,4,5,4,2,3,2,2,2,2,1,2,4,2,3,4,2,2,1,2,1,1,1,1,1,2,3,3,3,2,2,3,2,4,1,2,2,3,2,3,3,3,2,2,3,1,1,4,1,1,1,1,1,1,1,1,4,3,2,2,4,3,4,2,4,2,0,0,0,2,0,0,3,5,4,4,4,3,4,4,4,3,4,4,4,1,1,1,2,1,1,1,2,70,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,2,1,2,1,2,1,1,2,2,인구감소로 수요가 줄어든다,0,"지시계기,기록계",0,0,0,2,1,39,4,기계,1,1,0,1,40,4500,3000,0,833001
10104,5,4,5,4,4,5,4,4,4,3,4,3,2,5,2,1,3,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,1,2,1,4,4,2,4,2,4,4,4,3,1,2,1,2,2,1,1,1,1,1,1,1,1,4,2,1,4,3,3,19,1,2,2,0,0,0,2,0,0,3,5,4,4,4,4,4,4,4,5,4,4,4,1,1,1,2,1,1,1,4,100,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,2,1,2,1,1,1,1,2,3,별다른 변화가 없기 때문,0,"노트북,PC",0,리서치 조사 연구원,0,3,1,46,4,행정학,1,1,0,1,40,6500,3000,0,110201
10105,3,2,5,5,5,5,3,4,4,2,3,4,5,2,5,5,5,4,5,5,5,5,5,3,5,5,5,5,1,4,3,2,5,5,5,3,2,3,2,1,4,4,3,4,1,3,1,2,3,1,1,1,1,1,1,1,1,4,2,3,4,2,3,10,2,2,1,PC활용능력,정보통신기사,0,2,0,0,4,2,3,1,1,2,2,2,3,3,4,4,4,2,1,1,2,2,1,2,4,80,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,2,1,2,1,2,1,2,2,1,기술의 변화,기사,"광커팅기, 스트리퍼, 니퍼, 드라이버",건물시설관리,없음,0,3,1,44,3,환경관리,1,1,0,1,44,5000,3000,0,136001
10106,4,5,5,5,5,5,4,4,4,4,4,5,4,5,4,5,4,3,2,2,2,2,2,2,2,2,2,2,5,1,1,1,1,2,1,4,4,4,2,4,4,2,3,3,2,4,1,1,3,1,1,1,1,1,1,1,1,3,3,1,4,4,2,15,2,4,2,0,0,0,1,3,법지식 해박,7,2,4,3,2,2,2,1,3,1,2,2,2,3,1,1,1,1,1,1,4,100,1,0,0,0,0,0,0,5,1,0,0,0,0,1,2,2,0,1,2,2,0,2,0,2,1,4차산업혁명 및 인공지능 발단의 영향,0,MS오피스,0,0,0,4,2,53,6,행정학,1,3,0,1,60,9000,3200,0,12101
10107,5,3,4,5,5,5,4,4,4,5,3,3,2,4,4,2,4,4,4,4,4,2,1,2,1,2,2,2,4,2,2,3,2,2,2,5,4,4,3,2,5,3,4,2,1,2,1,1,2,2,2,2,1,1,1,1,1,3,3,1,2,2,3,8,2,5,1,항공기정비사,항공기공장정비사,0,1,2,항공기 정비관련 신기술,6,4,4,5,4,4,5,4,4,4,4,4,4,2,1,1,1,1,2,2,4,100,1,0,0,1,0,0,0,0,0,2,0,0,0,1,2,1,2,1,2,1,2,1,2,2,5,항공산업의 발전,정비사,검사기구,0,없음,없음,4,1,59,4,정보통신,1,3,0,2,40,7000,2000,0,812101
10108,5,3,4,1,1,5,4,4,5,5,5,2,4,5,1,1,4,1,1,5,1,1,1,1,1,1,1,2,1,3,3,5,2,5,1,4,4,3,5,1,4,4,5,4,3,5,1,1,5,1,1,1,1,1,1,1,1,4,4,2,3,3,3,9,4,1,1,주조사기능사,0,0,2,0,0,4,2,5,5,3,4,5,3,2,2,2,0,2,2,2,1,2,1,1,2,4,100,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,2,0,2,0,2,0,2,0,2,3,큰 변화 없음,0,"틴,믹싱글라스,지거",야키토리야,0,0,2,1,33,2,실업계,1,1,0,1,60,2500,135,0,531601
10109,5,1,4,3,1,2,4,4,4,2,3,2,3,5,1,1,4,4,1,5,5,5,1,2,1,4,2,2,3,3,2,3,4,4,3,2,3,3,2,2,4,4,2,3,3,5,1,1,3,1,1,1,1,1,1,1,1,4,4,4,4,3,3,19,4,2,1,네일국가자격증,0,0,2,0,0,4,2,3,2,2,4,3,3,2,2,4,4,3,1,1,1,1,1,1,1,4,100,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,2,0,2,0,2,0,2,0,1,3,꾸준한 수요가 있으니가,0,"클리퍼,푸셔",미용업,0,0,2,2,28,2,인문계,1,3,0,2,20,1000,1000,0,511302
10110,5,4,5,4,5,5,4,5,5,2,2,3,4,5,4,4,3,4,2,1,1,1,1,1,1,1,1,2,4,2,2,4,2,4,1,5,4,4,3,2,5,4,3,3,1,3,1,1,4,1,1,1,1,1,1,1,1,5,5,2,4,3,5,15,2,3,1,교원자격증,0,0,1,1,교육전문직 임용전 연수,6,6,5,5,5,4,5,3,4,4,5,5,5,3,1,1,2,1,1,2,3,80,1,0,0,0,0,0,0,5,0,0,0,0,5,1,2,2,0,2,0,2,0,2,0,2,2,저출산 사회에서의 학령인구 감소,없음,"일반 문서작성 및 스프레드쉬트 프로그램 등(한글, 엑셀, 워드 등)",교사,교장,수업협력(보조)교사,1,1,47,5,초등과학교육,1,1,0,1,52,6500,2800,0,215101
10111,4,5,5,5,5,5,3,3,4,2,2,1,1,5,4,1,2,1,1,1,1,1,1,1,1,1,1,1,4,2,1,2,1,2,1,4,4,3,4,2,2,3,4,2,1,3,1,1,2,1,1,1,1,1,1,1,1,2,4,4,4,4,3,16,5,6,1,철학박사 학위,0,0,2,0,0,2,7,5,4,4,5,5,4,4,4,4,4,4,3,1,1,2,1,1,1,2,90,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,1,1,1,1,1,1,2,2,2,인구감소,없다,"칠판,책",없다,없다,없다,3,1,55,6,철학과,1,1,0,1,50,9000,4000,0,110101
10112,4,4,4,3,3,4,5,5,4,3,3,4,4,4,4,1,5,4,3,1,4,1,2,4,1,1,1,1,2,2,2,3,4,4,4,5,3,1,2,1,4,3,2,3,2,1,2,1,4,1,1,1,1,1,1,1,1,4,4,4,4,3,3,19,1,2,1,장례지도사,0,0,2,0,0,4,3,3,3,3,4,4,3,3,4,3,4,3,1,1,4,1,2,1,2,3,50,2,0,0,4,0,0,0,0,2,0,0,0,0,1,2,1,2,1,2,1,2,1,1,2,1,인구층이 줄어서,없음,"알콜솜, 장갑",보험설계사,없음,없음,3,2,46,2,인문계,2,0,6,0,48,0,0,2600,512301
10113,5,1,1,1,1,2,2,1,1,2,1,1,1,5,5,1,1,5,5,5,5,1,1,1,1,1,5,5,2,2,2,3,3,2,5,3,1,1,1,3,3,1,1,1,1,5,1,1,5,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,2,2,0,0,0,1,2,기계조작 숙지 훈련,7,2,3,1,1,1,1,1,1,1,1,5,1,1,1,1,2,1,1,1,5,100,1,0,0,1,0,0,0,0,0,2,0,0,0,1,2,1,2,1,2,1,2,1,1,2,3,제출 산업이 쇠퇴하지 않는한,OP,"삽, 빗자루",자재관리,없음,없음,5,1,58,2,인문계,1,1,0,1,50,5000,2800,0,826901
10114,5,2,4,4,4,4,5,4,2,2,2,3,2,5,1,1,2,1,1,1,1,1,1,1,1,1,1,1,5,1,1,3,1,4,1,3,3,3,4,2,4,1,3,3,1,1,1,1,3,1,3,2,1,1,1,1,1,3,3,1,3,4,5,15,2,5,1,사법시험합격,0,0,1,6,직무교육,5,5,5,4,4,4,4,4,4,3,4,4,4,2,1,1,2,1,1,2,2,95,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,2,0,1,2,2,0,2,0,2,4,현재로도 부족한 상태라서 증원 증가가 예상됨,없음,컴퓨터,거절,모름,0,2,1,45,4,법학,1,1,0,1,45,7800,4100,0,221101
10115,5,1,5,5,4,5,5,1,4,1,3,5,5,5,4,1,3,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,3,1,3,3,4,2,3,4,5,2,1,1,4,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,15,2,4,2,0,0,0,1,2,교정실무,7,2,1,1,1,5,4,3,3,1,3,3,3,1,1,1,2,1,1,2,3,80,1,0,0,0,0,0,0,5,0,0,0,0,5,1,2,2,0,1,2,2,0,2,0,2,4,교정시설증가,없음,재료기계,없음,경비원,없음,1,1,40,4,행정학,1,1,0,1,40,4000,2000,0,240301
