idx,sq1,sq2,sq3,sq4,sq5,sq6,sq7,sq8,sq9,sq10,sq11,sq12,sq13,sq14,sq15,sq16,kq1_1,kq1_2,kq2_1,kq2_2,kq3_1,kq3_2,kq4_1,kq4_2,kq5_1,kq5_2,kq6_1,kq6_2,kq7_1,kq7_2,kq8_1,kq8_2,kq9_1,kq9_2,kq10_1,kq10_2,kq11_1,kq11_2,kq12_1,kq12_2,kq13_1,kq13_2,kq14_1,kq14_2,kq15_1,kq15_2,kq16_1,kq16_2,kq17_1,kq17_2,kq18_1,kq18_2,kq19_1,kq19_2,kq20_1,kq20_2,kq21_1,kq21_2,kq22_1,kq22_2,kq23_1,kq23_2,kq24_1,kq24_2,kq25_1,kq25_2,kq26_1,kq26_2,kq27_1,kq27_2,kq28_1,kq28_2,kq29_1,kq29_2,kq30_1,kq30_2,kq31_1,kq31_2,kq32_1,kq32_2,kq33_1,kq33_2,bq1,bq2,bq3,bq4,bq4_1a,bq4_1b,bq4_1c,bq5,bq5_1,bq5_2,bq6,bq7,bq8_1,bq8_2,bq8_3,bq9,bq10,bq11,bq12_1,bq12_2,bq12_3,bq12_4,bq12_5,bq13_1,bq13_2,bq13_3,bq14_1,bq14_2,bq14_3,bq14_4,bq14_5,bq15,bq16_1,bq16_2,bq16_3,bq16_4,bq16_5,bq17,bq18_1,bq18_2,bq18_3,bq18_4,bq18_5,bq18_6,bq18_7,bq18_8,bq18_9,bq18_10,bq19,bq20,bq20_1,bq21_1,bq21_2,bq21_3,bq22,bq23,bq24,bq25,bq26,bq27,bq27_1,bq28,bq28_1,bq28_2,bq29,bq30,bq31_1,bq31_2,bq31_3,knowcode
18951,5,5,5,5,5,5,5,5,3,5,5,5,5,3,5,5,4,4,5,6,4,4,5,6,5,6,5,5,1,0,1,0,3,4,2,2,1,0,2,3,5,5,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,3,1,0,1,0,1,0,5,6,4,4,2,3,4,5,1,0,14,1,6,1,기계관련자격증,전기관련자격증,경비지도사,2, , ,5,4,4,4,3,4,4,4,4,4,4,4,4,1.0,4,4.0,5.0,5.0,5.0,5,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, ,2.0,1,기계자동화,4,4.0,4,사무관리, , ,1,43.0,3,전자계산학과,1,1, ,1,40.0,4000,2400, ,14301
18952,4,4,5,4,4,4,4,4,4,5,4,5,4,4,4,5,1,0,1,0,1,0,1,0,2,3,1,0,1,0,1,0,2,3,1,0,1,0,1,0,2,3,1,0,1,0,1,0,1,0,2,3,1,0,1,0,4,6,2,3,1,0,2,3,2,3,1,0,1,0,1,0,1,0,2,3,2,2,1,0,1,0,17,5,5,1,의사 자격증, , ,1,4,환자 진료과정,6,6,4,4,3,4,4,3,4,4,4,4,4,2.0,4,4.0,4.0,5.0,5.0,4,4.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, ,1.0,4,미모를 중시해서,2,2.0,2, , , ,1,37.0,5,의학,1,1, ,1,40,10500,7000, ,301103
18953,5,4,5,3,5,4,4,4,4,5,5,5,5,3,5,5,3,3,1,0,1,0,1,0,1,0,1,0,3,4,1,0,3,4,5,6,2,2,1,0,4,5,4,5,5,6,4,5,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,4,5,1,0,1,0,1,0,2,3,1,0,2,2,2,2,1,0,13,2,6,1,핵연료물질취급면허, , ,2, , ,4,7,5,4,3,4,4,3,3,3,4,4,4,1.0,4,4.0,4.0,3.0,4.0,4,4.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0, ,2.0,3, ,1,1.0,1, , , ,1,41.0,6,원자력공학,1,1, ,1,40,5200,4000, ,155106
18954,4,4,3,2,2,3,4,4,4,3,4,3,4,3,3,2,2,3,1,0,2,3,3,4,4,5,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,7,1,1,2, , , ,2, , ,7,1,3,2,2,4,2,2,2,9,9,9,2,3.0,3,3.0,4.0,4.0,5.0,4,4.0,3.0,2.0,2.0,3.0,3.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, ,3.0,2,소비형태의 변화,4,3.0,3, , , ,2,53.0,2,상,2, ,5, ,50, , ,1800,615501
18955,2,3,3,2,4,4,3,4,3,4,4,4,3,3,4,2,2,2,2,2,1,0,3,5,3,4,1,0,3,1,1,0,3,4,2,2,4,4,1,0,2,3,2,3,1,0,1,0,1,0,2,2,1,0,1,0,1,0,1,0,2,3,2,2,2,3,3,4,1,0,1,0,2,2,1,0,2,3,2,4,2,2,3,1,2,2, , , ,1,2,프린팅에 적합한 파일 만들기 및 기본적인 프린터에 관한 지식,3,4,3,3,3,4,4,3,3,3,4,4,3,4.0,3,3.0,2.0,5.0,4.0,1,3.0,3.0,3.0,3.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,기술을 활용한 새로운 상품 구상 및 적용,2.0,2,"기술의 발전으로 어느정도 업무량이 줄어 그로인하여 일자리가 줄어들 수 있지만, 완벽하게 대체되기엔 수많은 기술의 발전이 필요하고 그 기술의 수준이 매우 높아 간단히 사람 손을 대체할 수 없을 것으로 보임.",1,2.0,4, ,"3D 모델러, 캐릭터 디자이너, 피규어 제작자.", ,1,30.0,4,디자인학과,1,1, ,1,45,2700,2200, ,159103
18956,4,3,4,4,5,3,4,4,5,4,4,5,4,5,5,5,2,2,3,4,1,0,1,0,1,0,1,0,3,4,1,0,1,0,3,4,1,0,1,0,2,2,4,6,2,3,5,5,3,3,1,0,1,0,1,0,5,4,1,0,2,3,3,5,3,5,1,0,1,0,1,0,3,3,2,3,1,0,2,4,1,0,3,1,5,2, , , ,1,2,실험실 안전교육,6,6,4,4,2,3,4,3,2,2,3,4,3,4.0,2,2.0,3.0,2.0,4.0,1,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,QbD작성과 관련한 교육,2.0,3,10년 정도면 일자리가 크게 줄어들만큼의 기간은 아닌것 같다,1,1.0,1, , , ,2,29.0,5,약학과,1,1, ,1,45.0,4700,3200, ,122201
18957,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,3,5,4,5,4,3,4,4,2,3,4,5,4,5,4,5,2,3,1,0,5,5,3,3,3,4,1,0,4,5,3,4,1,0,4,3,4,4,4,4,4,4,4,6,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,13,2,3,2, , , ,1,3, ,6,7,4,4,3,4,4,4,5,4,4,4,4,3.0,3,3.0,5.0,5.0,5.0,5,5.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,통계분야의 융합연구의 필요성이 증대됨,2.0,4, ,3,3.0,4, , , ,2,36.0,6,수학,1,3, ,2,45.0,5400,5400, ,121103
18958,3,4,4,3,4,4,3,4,4,4,4,5,3,3,4,4,2,3,3,4,2,2,3,5,3,4,3,5,4,4,1,0,3,4,3,4,4,6,1,0,4,6,2,3,3,3,1,0,1,0,2,3,1,0,1,0,1,0,1,0,2,4,3,5,1,0,4,6,1,0,1,0,2,3,1,0,2,4,3,4,1,0,3,1,2,2, , , ,2, , ,6,4,4,3,3,3,4,4,4,4,2,2,3,4.0,4,4.0,2.0,2.0,4.0,3,4.0,3.0,4.0,3.0,2.0,4.0,3.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,기존 개발제품에서 3D랜더링 업무가 늘어나고 있으며_영상매체 또한 개발이 추진되어 배치되었다.,2.0,1,산업이 점점 경쟁이 치열해지고 중국화가 많이 진해되고있다,2,3.0,2, ,3D 캐릭터디자인,조명 컨트롤 디자이너 및 프로그램어,1,37.0,3,제품디자인,1,1, ,1,40,4300,2400, ,415101
18959,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,4,1,0,4,6,1,0,1,0,2,3,1,0,1,0,1,0,1,0,1,0,5,6,1,0,1,0,2,2,1,0,1,0,1,0,5,6,2,2,1,0,1,0,4,6,4,6,5,7,3,4,5,7,5,6,5,5,1,0,3,4,4,6,5,4,1,0,20,4,1,2, , , ,2, , ,7,5,4,4,5,4,4,3,3,9,9,9,4,2.0,4,4.0,5.0,5.0,5.0,5,5.0,1.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,여러장르ㅢ 음악에 대한 작사가의 세밀한 테크닉이 자동화첨단 기계로 대체되고 있다,1.0,2,학령인구 감소,4,4.0,4, , , ,1,54.0,4,교육행정과,1,4, ,2,40,1500,1000, ,411106
18960,3,3,5,5,4,5,5,5,4,4,3,4,4,4,4,4,3,4,3,5,3,4,3,4,4,5,4,5,4,4,1,0,3,3,3,5,1,0,1,0,3,4,3,4,3,4,3,4,1,0,5,5,3,4,4,4,3,3,3,4,5,6,4,4,5,6,3,2,3,4,3,4,5,5,4,4,5,6,3,4,3,4,8,1,6,1,항공 운송용면장,비행기 육상다발 계기비행, ,1,6,비행이론 항공기상 항공역학 항공법 비행훈련,6,5,5,4,4,4,4,3,3,4,3,4,4,1.0,5,4.0,4.0,4.0,4.0,3,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,항공기의 신규도입으로 인한 새로운 기술의 습득_해당기종 교육 등,1.0,3,현재 대처할만한 기술력이 부족,2,4.0,4,공군전투기조종사, ,잘모름,1,46.0,5,산업심리학,1,1, ,1,20,18000,12000, ,621101
18961,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,4,5,4,5,4,5,3,3,1,0,2,4,1,0,3,4,2,3,3,3,2,3,3,3,2,2,2,2,4,5,4,4,2,2,3,3,4,3,4,5,4,4,3,4,5,5,3,4,4,3,4,3,2,4,3,4,4,4,3,3,18,1,3,2, , , ,1,4,오케스트라 훈련,6,5,5,5,5,4,5,3,1,2,4,5,4,3.0,4,5.0,5.0,5.0,6.0,5,5.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,새로운 연수를 위한 프로그램 개발과 연주기획이 이루어져야한다,1.0,1,점점 더 클래식 연주가 하향하는 추세임.실용적인 음악들이 많아지며 스포츠 등에 국가직 관심이 많기에,1,4.0,3, , , ,1,61.0,6,음악학 지휘과,1,4, ,2,40,4500,3800, ,414501
18962,5,4,5,4,4,4,4,5,5,4,5,3,3,3,4,3,2,3,2,4,2,2,1,0,3,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,4,4,1,0,1,0,1,0,5,6,5,4,1,0,1,0,4,4,1,0,2,2,1,0,1,0,1,0,4,3,1,0,16,4,1,2, , , ,2, , ,4,3,4,3,3,5,5,4,4,9,9,9,4,2.0,4,4.0,3.0,4.0,3.0,3,4.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, ,2.0,2,다양한 암기에 대한 기호도 변화,2,4.0,4, , , ,2,42.0,4,기악과,2, ,6, ,60, , ,4000,214401
18963,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,2,3,1,0,3,3,4,4,5,5,4,4,4,4,1,0,4,3,4,4,3,2,1,0,5,5,3,3,4,4,1,0,1,0,3,3,4,3,1,0,2,2,4,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,19,1,1,2, , , ,2, , ,4,3,4,1,1,3,2,2,2,9,9,9,2,2.0,2,2.0,3.0,3.0,4.0,3,3.0,2.0,1.0,1.0,1.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, ,1.0,3, ,2,2.0,2,기능직 회사원, , ,1,62.0,2, ,2, ,5, ,40, , ,1500,832201
18964,2,3,3,4,5,4,5,4,3,3,5,4,4,4,3,3,1,0,2,2,2,2,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,5,2,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,4,3,4,2,4,1,0,1,0,1,0,1,0,2,3,1,0,1,0,1,0,13,3,5,2, , , ,1,1,"ISO 17025,측정불확도",7,2,3,3,2,4,4,2,4,2,4,5,4,2.0,4,4.0,5.0,5.0,5.0,4,5.0,4.0,5.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,새로운 장비 도입함,3.0,3,섬유가 가지는 특성은 각각 다르기 때문에 그 특성을 파악하는 시험의 경우 자동화가 될수 없다,3,2.0,2,카페 부점장, , ,1,31.0,4,섬유공학과,1,1, ,1,45,4500,3000, ,156101
18965,1,3,3,1,4,2,4,2,2,3,4,1,2,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,3,1,0,1,0,1,0,1,0,2,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,9,1,2,2, , , ,2, , ,7,2,2,2,2,5,2,3,2,3,3,3,3,4.0,2,2.0,3.0,3.0,4.0,4,3.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, ,2.0,2,인구수 감소로 인해,4,4.0,4,식당 홀서빙, , ,2,48.0,2,인문계,1,2, ,2,55,2800,2100, ,532301
18966,4,4,5,4,4,4,4,4,4,5,4,4,4,3,4,4,2,5,2,5,2,6,2,6,4,6,2,5,1,0,1,0,2,6,1,0,1,0,1,0,1,0,1,0,1,0,2,6,2,5,4,6,2,5,2,5,5,6,3,6,2,6,2,5,4,6,2,5,1,0,2,5,2,4,3,5,3,5,3,5,1,0,17,1,2,1,의사 자격증, , ,2, , ,5,5,4,4,5,4,4,4,3,9,9,5,4,2.0,3,3.0,4.0,5.0,4.0,4,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, ,3.0,1,AI기술발전,2,3.0,3, , , ,1,46.0,4,의학,2, ,5, ,50, , ,25000,301103
18967,5,4,4,3,4,4,4,3,3,4,3,4,3,4,2,3,4,4,3,4,4,4,4,4,4,5,2,3,3,3,1,0,4,4,3,3,1,0,1,0,1,0,3,4,1,0,1,0,1,0,1,0,2,2,1,0,1,0,1,0,3,3,1,0,2,2,1,0,1,0,1,0,3,3,1,0,3,3,2,2,2,2,8,1,5,1,EPR물류정보관리사, , ,2, , ,7,4,4,5,4,4,5,4,4,4,5,5,4,2.0,4,4.0,3.0,5.0,4.0,3,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, ,2.0,4,물류관리 전문가의 수요가 계속 늘어나서,3,4.0,3, ,자재관리사무원, ,1,34.0,4,경영학과,1,1, ,1,48.0,2200,1850, ,28302
18968,3,2,3,3,3,4,4,4,4,4,3,4,4,4,4,4,2,3,2,3,2,2,2,3,2,3,2,2,2,3,1,0,1,0,2,3,2,3,1,0,2,3,2,3,1,0,1,0,1,0,2,2,1,0,1,0,1,0,2,3,2,3,2,2,1,0,1,0,1,0,1,0,2,3,2,3,1,0,2,3,2,3,3,4,2,1,가구제조 기능사, , ,1,3,기능숙달,7,3,3,3,2,4,4,4,3,9,9,9,3,1.0,4,4.0,4.0,3.0,3.0,4,2.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, ,1.0,2,아파트 구조와 수납장으로 바뀜,2,2.0,2,판매직, , ,2,59.0,2,상,2, ,5, ,60, , ,3000,883101
18969,4,4,3,4,4,3,3,3,4,3,4,4,3,4,4,3,3,4,3,4,2,3,2,3,4,4,3,4,4,4,1,0,3,4,4,5,5,5,1,0,1,0,3,4,4,4,3,3,1,0,3,4,1,0,4,4,1,0,4,4,3,4,3,3,3,5,1,0,1,0,1,0,3,4,1,0,2,3,2,4,4,4,3,1,6,2, , , ,2, , ,4,5,4,4,3,4,5,2,3,3,3,4,3,3.0,3,3.0,3.0,3.0,3.0,3,3.0,4.0,5.0,4.0,4.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0, ,2.0,3,조선산업은 꾸준할것이므로,1,3.0,3, ,선급회사, ,1,38.0,5,메카트로닉스공학,1,1, ,1,45,5200,3500, ,151108
18970,5,5,5,4,5,4,5,4,5,5,5,5,5,4,5,5,2,2,5,3,2,2,3,4,4,2,2,1,2,2,1,0,2,3,2,2,5,3,1,0,1,0,2,5,1,0,1,0,1,0,5,5,5,4,4,4,3,2,5,5,5,5,5,5,4,5,4,4,4,5,3,4,4,2,3,4,3,5,5,5,5,3,10,1,2,2, , , ,1,2,컴퓨터 관련 교육,6,5,3,3,3,3,4,1,2,2,3,3,3,3.0,3,3.0,2.0,2.0,2.0,2,2.0,3.0,5.0,4.0,5.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SNS 활용 매체 확대,2.0,1,종이 신문의 매체 감소,1,1.0,1,영양사,독서논술/ 글쓰기 강사, ,2,48.0,4,식품영양학,1,2, ,2,42,3200,3000, ,412003
18971,4,3,4,3,3,4,2,2,3,4,4,4,4,3,3,4,1,0,2,1,1,0,1,0,2,3,1,0,1,0,1,0,2,3,2,3,1,0,1,0,2,3,2,3,1,0,3,4,1,0,1,0,1,0,1,0,1,0,1,0,2,3,2,3,1,0,1,0,1,0,1,0,1,0,2,3,2,2,2,2,1,0,13,2,3,2, , , ,1,2,실험분석,2,5,3,3,3,3,3,4,3,3,3,3,3,3.0,3,3.0,4.0,4.0,4.0,4,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,새로운 장비 도입,2.0,3,자동화,2,2.0,2, ,실업 분석원, ,1,29.0,3,디자인,1,2, ,2,40.0,2200,2200, ,122201
18972,3,4,5,4,4,4,5,5,4,3,4,3,4,1,2,4,2,2,2,2,1,0,2,2,4,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2,1,0,1,0,1,0,2,2,2,2,1,0,5,3,3,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,4,3,1,0,1,0,1,0,11,1,5,1,손해사정사, , ,1,5,"스트레스 관리, 해소, 업무관련교육 등",7,4,3,1,1,4,5,2,4,3,5,5,4,2.0,3,3.0,2.0,3.0,2.0,2,2.0,4.0,4.0,4.0,4.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,업무프로그램 개발로 일의 효율이 높아졌습니다,2.0,2,인공지능으로 대체될것 같습니다,2,4.0,3, , , ,1,30.0,4,금융경영학과,1,1, ,1,50.0,3600,3500, ,31501
18973,4,4,4,3,4,3,3,4,3,3,4,3,3,3,3,2,1,0,3,4,1,0,1,0,1,0,1,0,4,6,4,6,2,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,4,3,4,3,4,1,0,1,0,1,0,1,0,2,3,1,0,3,4,3,5,2,3,3,1,2,1,물류관리사, , ,2, , ,4,4,4,2,2,3,3,3,3,2,2,4,3,3.0,2,2.0,3.0,3.0,2.0,3,1.0,3.0,4.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,전산프로그램 변경,1.0,3,사무자동화등 여러 방면 사용하고 있으나 검토등 직접해야 하는 업무가 많다,2,2.0,2, , , ,2,47.0,3,전자계산,1,1, ,1,40.0,4200,2500, ,28302
18974,3,3,3,3,3,3,4,3,4,4,2,3,4,3,4,3,4,4,4,5,4,5,3,3,4,5,4,4,4,5,1,0,5,6,5,6,4,4,1,0,4,4,4,6,5,7,4,6,1,0,1,0,2,3,2,4,2,3,3,3,3,5,4,4,5,6,3,3,3,5,2,3,4,4,3,4,3,4,3,4,2,3,13,2,5,2, , , ,1,6, ,6,7,4,4,3,4,4,3,3,3,4,4,4,4.0,3,3.0,3.0,3.0,3.0,4,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,소재 변화 . 기술 진보,3.0,2,AI 발달,3,3.0,3,연구원, , ,1,41.0,6,신소재공학과,1,1, ,1,52,10000,5400, ,155102
18975,4,4,5,5,5,5,4,4,5,5,5,5,4,3,3,4,4,4,4,3,4,3,4,4,4,4,3,2,3,3,1,0,3,5,5,7,4,6,3,4,3,2,5,6,5,6,1,0,1,0,3,4,3,5,5,6,1,0,4,5,4,4,4,6,5,6,1,0,3,5,2,4,4,4,3,4,4,5,3,4,3,2,6,1,5,1,토목기사, , ,1,3,"실무, 영어",3,5,4,2,2,4,4,4,3,3,4,4,4,3.0,1,3.0,4.0,4.0,5.0,2,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,조직구성원변화,2.0,2,컴퓨터의 발달로 기계가 사람의 일을 대신할 것이다,1,3.0,3, , , ,1,30.0,5,국제개발학,1,1, ,1,45,4000,3500, ,612201
18976,3,4,3,2,4,4,4,4,4,5,4,2,3,3,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,3,1,0,1,0,1,0,1,0,1,0,1,0,5,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,4,1,0,1,0,1,0,4,4,8,1,4,2, , , ,2, , ,2,2,2,2,1,2,2,1,2,1,3,3,2,5.0,2,1.0,4.0,3.0,3.0,2,2.0,4.0,3.0,2.0,4.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, ,1.0,2,힘들고 근무조건이 열악해서,4,3.0,3,화물차운전, , ,1,47.0,2,공고,1,1, ,1,45,3300,2200, ,624301
18977,5,5,5,5,5,5,5,5,4,4,4,5,4,4,4,5,4,4,3,5,4,4,4,5,4,4,3,5,3,4,3,4,3,4,4,6,3,3,3,5,3,4,2,4,2,3,2,3,1,0,3,5,2,3,2,4,1,0,3,5,4,5,3,4,3,3,1,0,1,0,2,4,4,4,2,4,2,4,3,5,2,3,13,1,4,1,비파괴검사기사, , ,1,4,비파괴 검사에 대한 전반적 지식과 기술교육,6,4,4,4,4,4,4,4,4,4,4,4,4,2.0,4,4.0,5.0,5.0,5.0,4,5.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,검사장비의 첨단화,2.0,2,비파괴 종사자 신규유입 부족,2,2.0,2, ,조선 플랜트 검사회사, ,1,49.0,4,재료공학과,1,1, ,1,40,5000,2200, ,158501
18978,4,4,4,3,5,3,3,4,3,3,4,5,4,3,4,4,3,4,3,4,1,0,1,0,2,2,1,0,3,4,3,3,3,4,3,3,1,0,1,0,3,4,3,4,2,2,3,4,3,4,1,0,1,0,1,0,1,0,1,0,3,4,3,4,3,4,1,0,1,0,1,0,1,0,3,4,3,4,3,4,1,0,3,1,5,2, , , ,1,3,"품질관리,제성,수질관리,실비관리,인원관리,재고관리",7,5,3,3,3,3,3,3,4,4,4,4,4,3.0,3,3.0,3.0,3.0,3.0,3,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,"꾸준한 신제품개발 및 출시,자동화 CIP 및 살균기 도입",3.0,1,"자동화 설비 발전,인구감소",3,3.0,3, ,식품 품질관리, ,1,31.0,5,생명시스템학,1,1, ,1,48,4000,3000, ,157101
18979,4,4,5,4,4,4,5,4,4,4,5,5,5,4,4,4,2,2,2,3,2,3,3,4,3,4,2,3,2,3,2,3,2,3,2,3,2,2,2,2,2,4,2,3,2,3,2,2,2,2,3,3,2,2,2,2,2,2,3,2,2,2,1,0,1,0,1,0,2,2,2,3,2,3,3,4,4,4,4,4,2,3,6,1,1,2, , , ,1,4,유리시공 훈련과 안전교육,6,2,4,4,2,4,3,2,3,9,9,9,3,1.0,4,4.0,4.0,3.0,4.0,3,3.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, ,2.0,2,건설경기가  위축되어서,1,1.0,1,건설노동자, , ,1,53.0,2,공업고등학교,2, ,6, ,50, , ,3500,702502
18980,4,4,4,3,4,4,4,4,4,4,4,5,4,3,3,3,1,0,2,3,1,0,1,0,1,0,1,0,4,5,1,0,2,2,3,4,1,0,1,0,4,5,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,4,2,2,1,0,1,0,1,0,1,0,3,4,1,0,2,2,2,2,1,0,3,1,2,1,운전면허증, , ,2, , ,7,2,3,3,3,3,3,3,3,3,3,3,3,3.0,3,3.0,5.0,5.0,5.0,5,5.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, ,1.0,2,기계자동화로 다소 감소할거 같다,2,2.0,2, , , ,1,28.0,2,기계공학과,1,3, ,2,40,2500,2400, ,813101
18981,4,4,3,4,3,3,2,2,3,3,3,3,3,3,4,3,3,4,2,4,2,3,2,3,4,5,2,3,3,3,3,3,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,17,1,2,1,청능사자격증, , ,2, , ,7,5,2,2,2,2,3,2,3,3,3,4,3,1.0,3,2.0,3.0,4.0,3.0,3,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, ,2.0,4,핸드폰 사용으로 청각 문제 증가,3,4.0,3, ,물리치료사,주택관리사,2,46.0,4,재활학과,1,1, ,1,40,3200,2400, ,306902
18982,4,4,5,3,5,4,4,4,5,5,4,5,5,4,5,4,1,0,1,0,1,0,2,2,4,4,1,0,1,0,1,0,3,3,4,4,2,2,1,0,4,3,2,2,1,0,2,2,1,0,4,2,4,4,1,0,1,0,4,3,4,4,2,2,2,2,1,0,1,0,4,4,4,3,3,2,4,3,4,3,1,0,19,1,2,1,전기기사, , ,2, , ,4,3,4,3,3,3,3,4,3,3,4,4,4,4.0,3,3.0,3.0,2.0,3.0,3,2.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, ,3.0,4,고가대형 가전제품이 증가하면서 수리업무증가,3,3.0,2,제조업, , ,1,40.0,2,전기,1,1, ,1,48,3800,1800, ,832201
